player_id,serve_period,court,x,y,wp
1,1,Deuce,1.3,3.5,0.979958
1,1,Deuce,1.3,3.6,0.98149
1,1,Deuce,1.3,3.7,0.982535
1,1,Deuce,1.3,3.8,0.983292
1,1,Deuce,1.3,3.9,0.983953
1,1,Deuce,1.3,4,0.984693
1,1,Deuce,1.3,4.1,0.985657
1,1,Deuce,1.4,0,0.800413
1,1,Deuce,1.4,0.1,0.804191
1,1,Deuce,1.4,0.2,0.807961
1,1,Deuce,1.4,0.3,0.81162
1,1,Deuce,1.4,0.4,0.815046
1,1,Deuce,1.4,0.5,0.818115
1,1,Deuce,1.4,0.6,0.820735
1,1,Deuce,1.4,0.7,0.822852
1,1,Deuce,1.4,0.8,0.824475
1,1,Deuce,1.4,0.9,0.825675
1,1,Deuce,1.4,1,0.826567
1,1,Deuce,1.4,1.1,0.827322
1,1,Deuce,1.4,1.2,0.828149
1,1,Deuce,1.4,1.3,0.829279
1,1,Deuce,1.4,1.4,0.83095
1,1,Deuce,1.4,1.5,0.833389
1,1,Deuce,1.4,1.6,0.836775
1,1,Deuce,1.4,1.7,0.841255
1,1,Deuce,1.4,1.8,0.846889
1,1,Deuce,1.4,1.9,0.853664
1,1,Deuce,1.4,2,0.861477
1,1,Deuce,1.4,2.1,0.870205
1,1,Deuce,1.4,2.2,0.879655
1,1,Deuce,1.4,2.3,0.889611
1,1,Deuce,1.4,2.4,0.899847
1,1,Deuce,1.4,2.5,0.910117
1,1,Deuce,1.4,2.6,0.920171
1,1,Deuce,1.4,2.7,0.929779
1,1,Deuce,1.4,2.8,0.938742
1,1,Deuce,1.4,2.9,0.946885
1,1,Deuce,1.4,3,0.954092
1,1,Deuce,1.4,3.1,0.960312
1,1,Deuce,1.4,3.2,0.965535
1,1,Deuce,1.4,3.3,0.969822
1,1,Deuce,1.4,3.4,0.973265
1,1,Deuce,1.4,3.5,0.97598
1,1,Deuce,1.4,3.6,0.978114
1,1,Deuce,1.4,3.7,0.979834
1,1,Deuce,1.4,3.8,0.981318
1,1,Deuce,1.4,3.9,0.982734
1,1,Deuce,1.4,4,0.98424
1,1,Deuce,1.4,4.1,0.985957
1,1,Deuce,1.5,0,0.794195
1,1,Deuce,1.5,0.1,0.797704
1,1,Deuce,1.5,0.2,0.801215
1,1,Deuce,1.5,0.3,0.804631
1,1,Deuce,1.5,0.4,0.807838
1,1,Deuce,1.5,0.5,0.810724
1,1,Deuce,1.5,0.6,0.813199
1,1,Deuce,1.5,0.7,0.815216
1,1,Deuce,1.5,0.8,0.816783
1,1,Deuce,1.5,0.9,0.817969
1,1,Deuce,1.5,1,0.81889
1,1,Deuce,1.5,1.1,0.81971
1,1,Deuce,1.5,1.2,0.820633
